label,gid,name,label_type,area,ended
188478,1b65e9822fb14347be1f1677b57f8df4,Manuscript Records,Publisher,,f
113772,e9269de890f748c0b5246d23eddda840,Sonicscars Records,,81,f
211238,750cc34ddc994452a10417f4ca702e46,Wayfer Records,,,f
213327,bcb798dd27b14f3b89de921cea7ece1d,Acme Records,,,f
234634,fda1dd4cdc7f400db444bba4891dde6f,StudioStallen,,160,f
143032,789d86be01eb42e5b4cb50c8968818dc,Maraville Music Corp,Publisher,,f
70786,e687160b27a84154afab5444d05196fe,Outfall Channel,Original Production,222,f
167619,bb8b026bb1744032af7776eb92616469,POW POP KIDS,,,f
246283,12e270f6b0bd479eb587ce7b23e4ec77,Intelligent Models,,,f
241796,1678f6c4cbb3480796da92fd83d41fb2,Snooter Records,Original Production,222,f
200419,c353eccc8acc499bbd0213fed8416ee3,Single Rose,,,f
123349,4845ceede0be4667862b8dfc61ec9161,Stuck in the Throat,Publisher,222,f
83438,293152a911504a5a9a86643dd9316149,Skeletor Tapes,,72,f
6938,1ce7e607974b4925b65d41ab1a73f0b2,Dalriada,Original Production,221,f
225972,1b4b1c1e38c74e39a1bada729333c099,Acrobat Music Ltd,,,f
136085,7366c2e48df84c3b9675cc9915cbab49,PSB Records,,,f
223497,2e392d76fcd646ffb8719632c736559b,Namtaru Records,,47,f
236322,71a54826dbce4832a7ca4cb8a6636f9e,Creaton,Original Production,5249,f
128879,5aa8ad331ee943aabe557dcee6523e27,HArt Records,,7717,t
15432,e7a32268fd2449a0b920e0bf72dcaed3,Earthquack Recordings,Original Production,222,f
23412,dae27705dbee4136acae7674596b7722,Flat 5 Jazz Records,,,f
43366,65fa201f53984488b94df0af0a1f8b53,Disney Music Publishing,Publisher,222,f
181023,68d5a7ad78984b5fa554a80b797d421b,Antriksh Bali,,,f
222069,42d8700954734e5abecc8b728528965a,SCSEE Music,,,f
15358,afe5e60c918e48aba69266940684ade7,Imperial,Production,222,f
85730,4c8af08906c041e98dd0a5c3c6b2734f,Downtown Music Publishing International Inc,Publisher,222,f
199661,4ed45b7a6760498ea87075280686976e,Earlybird Records,Production,,f
215942,219402fed1974779a754b5acfdc3ba64,Bongskie Music Productions,Production,168,f
234478,8771a1cb0a684f2186d5e184691f395f,Plenum Records,,,f
166424,e90d105de1294d11bd1bfb4d6d63bdf2,AndaraMusic,Production,81,f
18033,e50a621427cf4551bf2159dd49473bb7,JPIL Pure Music Records,Production,222,f
247771,5ab0d09af1f34bc08ed9cd1cfe62ab94,Coxones Music City,Distributor,10861,f
68792,88582c6fa0174362821433da10065e06,Sugar Rush,,13,f
191091,5ad4d47a31d04086b86b23627d9a66aa,Such Music,Original Production,,f
3189,f4b9eb2341444650a6ed066cd4add327,Funny Man Music,Original Production,222,f
145919,77539853bf734444b2cd381faed6df89,Featherweight Records,,,f
164754,788bfda46ab9418ab9a461d342eb6f1e,Classical Kids,Imprint,,f
131352,1f980251088c4bca8aec961d58712e47,SATENT Music LLC,,,f
239187,623f5a0413964dd4b79c920601e4d9e4,Sunny Music,Publisher,,f
53790,98bef1d99b6448dfae5b453772c1a909,Fameless Fam,Original Production,222,f
158756,d44fb3555cf44948a0368ce2d9e8b05e,Cody Jinks LLC,Holding,,f
233687,1de2c935d65548b4bf3653e356b90132,Minimalkombinat,,81,f
109460,a8655145036044949765a13720cf632c,Saints and Sinners,,,f
39574,2e4f9f78d8a345aeb40434e41b332aae,Super M,Original Production,222,f
176740,b5b6491036c346fdbd148feac4ffff4e,Pelex,,,f
107019,292cea192ff944858010f2c841b988af,OvSilence Music,Production,331,f
216311,66cb5cc3c6fa439c81bc9087a998c593,Banana Flip Records,,,f
216525,c69ae875ce1542fbb974556bd624ca96,MYHM Mash,Original Production,86731,f
195630,40eb91c01c7241c7a67d2ff857538be2,Pachira Records,,,f
86490,0a86f857f88942cd9176b6ade0a13a0e,3 on the B Records,,,f
67369,967a6b523d3d4df3be0450dc2aef2e66,Mondopop Edizioni Musicali,,,f
51665,8ac8b8f3dab6481099025cfb6e23e969,King of Patio Records,Production,9274,f
16700,9fb3f935a0d34e29a4a3e8b4181ef7b1,Blue Rose Records,,81,f
5407,63352463336c4bbba3b3eb7b1c39ea24,Generations Productions,,222,f
213955,13af3a750f944bef94eaa0d3e149904b,The Vicster Records,,,f
103724,5a2a2c303f8747c6aeada2caaa216e54,Woody Bones,Publisher,222,f
5587,c0ee207be1d74011b065e9d44bed342c,Azteca Records,Original Production,222,f
79805,604f028dffb04eecbd5ea64bb7bd8698,日本アブコ音楽出版,Publisher,107,f
250018,5917eb6811f446eba9c2fe58c7b4886e,Emily Armstrong Publishing,Publisher,,f
38422,e0ef6d5ecf2d4789a1cb4896151f0fbc,Off the Hip,Original Production,5121,f
182677,18fa096d879e40f0a0507cdb6ae94ef3,falling apart,,326,f
81223,318ac0100ac74315b742f0da213bf3df,Overlook Records,Publisher,3855,f
127337,b5701e17f6414e878e757f9b1d397570,Undefined Records,Original Production,222,f
197240,b7bcc0270e464528a8faa31b787e8868,Goomba,Publisher,,f
123609,303165c9723f47c0a08feec07eba624a,American Bushmen,Original Production,222,f
147710,dde24f4bfd494fef92b3f5529b3a8d77,AsyDay Music,Production,5249,f
84945,76aa15cbaa9643ee91a1b5bcc4f9577e,Innercore Japan,Original Production,107,f
84216,09405dadf15b4ba1b4d4d177959bfdbb,Dig the Fuzz Records,,,f
178889,c89a16b0249b4b8196515dbd59a49f9e,寺内音楽出版,Publisher,107,f
125604,be4d7d87c0e24e24938c43806f3af84b,Ubermommasuprapoppa Music,Publisher,7809,f
79489,363bb584238a4011889873cea8115c5c,Posh Isolation,Original Production,7712,f
194838,301153fd2ead4359931c0eda109093b6,RSS,,9413,f
244882,7b19b800c30943bf87adf580c1bb4315,Wild Rice Music,Publisher,,f
104782,bfb63552004b48d6ac38fcc522171032,Mighty Horn Records,,,f
179567,c66232bd76664fefaf2cc9cf5797e9a7,Ms Duck Ditties,Publisher,,f
51865,4c3cc2b6c55c4bb394b96f94113efcdf,Manitou Music,,73,f
67257,08386ebeb8044c7e8e2ae5779e460c26,Grotesque Records,,254,f
233282,0be9870a911043e2bdc36c1c1ce0e6b9,Bad Momz Records,,,f
151437,0d63e74422194100b5e9446d638c1d01,Nuts Tapes,,,f
195033,09e371ca8ea047d5a29d7f634e23900f,Kujaku Club,,,f
195653,484c253f65bc40328a9225bab5b151b0,Marquee,,107,f
126472,b229f3416eaa4a4a86e179772fa7e012,Songs of Universal,Publisher,222,f
227643,0899e39888e94eb992dfdcfb570d7b59,Da Drop Ent,,,f
23650,a41df45f171048e79fda0d4928111b95,Century Records,Reissue Production,107,f
1075,329c36bb9f6a4beda94ce38eec631203,Out of Orbit Recordings,Original Production,57,f
128988,3eb9d921f604454bbdcbbe0cac1fabad,Skippers Corner,,,f
174234,e71c67303d5642c0bfe5e401b3a7bd49,Circle of Light Records,Original Production,,f
204800,fcd4c8bb9cc74c33a15ac5e600f2a60d,Soul,Original Production,222,t
14824,aa47c2efc1344032b04a6cb238c74b2b,Doirlinn Records,Original Production,222,f
179705,c2fa1bd8235645528ebacce45e08edd6,Fat Cat Music,,,f
212170,286795cd8be142599750edebfbea75a8,GODTIER,,,f
184550,05eb642d477e4e09bca21f222aee67f5,SFE,,,f
58282,cf6257bcc8e745ccb3f990ddc8c1b62d,3BP,,,f
188078,8ac447dac1ea4d99b4e8d16fb1c8b1ad,Morioh Sonder,,,f
77854,d2bd991b2bac4946abe6c960260a06c0,Schirner Verlag,,7955,f
54596,193ecd66b4cc4f43886c18d4ae77ed44,Audio Network Projects Ltd,Original Production,221,t
234231,a68b30de1ae44a839df855005199bc6b,das SPEZIAL,,,f
160168,b355c1f8d72c46f089f5c047330e2b28,Made USA Music,,,f
223378,25ca6981fbbe458892f6faa81517ce7c,Rich Records,,5213,f
237974,a5cb0f8baadf439284436a979c6afe57,Falcon Punch Music,,,f
73039,b57add32f39144169ee0d93b76957a83,Silent Mode,,203,f
167072,4a7f66d58c214d3f8902f2e26eaad3a3,DayDream Beats Entertainment Records LLC,Distributor,23022,f
243221,f4c2977f97984a9cb64a50240dd86f42,LAVERDAD,,,f
103350,9af685b217ae43ffa4a1ab5e4194be9f,Self Serve Records,,,f
134058,2c462d5f4d9d4912bf736da55fa263c4,Zeitkratzer Productions,,,f
130347,1508f088cd584a88a2e4c51886e550ad,RockRiverRecords,,7281,f
175185,239d4a0e6ca149f2a253b2d873da0582,Agency Records,Publisher,,f
67235,725a6ae4de80468482cc5770e267dda3,Shock Entertainment,,13,f
220857,18f3915884ee42d2a9a7e32833e7a345,Speaker Snacks,,,f
124572,8e18bb40857f46b4ba1085409c5b1742,Grandpa Stan Ltd,,,f
129468,73211600e7ef41969f920eae9eec24e7,Winebox Press,Original Production,,f
191693,7cce9ddb364c4d718881b163233d7ce1,First Light,,106,f
210986,4b27c6febe03491ca088578a5f33b6d3,Stacklynn World Enterprise Inc,,,f
239921,73439fd487e5473893234351bb859043,Globe Record,,,f
30132,21b413bf228a4929bd6c1cdd8794382f,Bandleader,,221,f
142090,21fd2bf6792b44098e5d00ae74cf93dd,Calidoso Entertainment,Production,172,f
68903,d29760a15c2b416fb8cf81cbce646daa,HirnlosKunst,Original Production,203,f
218835,8f3aa9a609894b809c1cc922eac0e8f8,RK4L Music Group,,,f
167915,662cc1e209e04b368c312caf8cb8b83a,Blank Code,,5179,f
210979,e64757ff3884494c82cc0335876a0902,Big Dumb Music,,23652,f
26914,cab1bf5f2fcf4d83809d3aef7ce51b38,Bird Song,,222,f
252427,2c6179687b1a4a719d3510ae1caaf553,Koze Songs,Publisher,,f
93124,a031b551b1d943e3ad4732f4078f9981,Worten Jazz,Imprint,81,f
237615,18bed9c093ed4154a3cc33d7989a3d3c,Maritime,Publisher,,f
43530,e3f543e9d3674ae58c40dd353d607c35,Death Becomes Me,Original Production,221,f
202494,7e0415c8b66642ec86988f7738530e54,STRIP Clique Entertainment,,,f
78331,3dac1aff9f8d4fbb9f79fbe6a6dfcf40,Vegas Records,Original Production,79466,f
213002,6c98fcf60352488a9a8b6dc60bd27510,Aebness Music,Publisher,,f
201819,4a939bd614704d688261a1b446da9805,emPawa Africa Limited,,,f
157813,11addeeeafea4559a1d586b2c15ab156,Animusic,,,f
80123,bdc76abbf7f84b88829f657729daf9ac,The Lazarus Corporation,Production,221,f
159603,a50523025598445cb9b9420eae455638,Total Respect Records,,12021,f
109559,1365dd019a524dceb948e0084a920b71,Yellow Rhinestone Records,Distributor,221,f
100467,7c5f42c5587040908fe7eca834a1e10e,Tintenwolf Records,Publisher,326,f
165123,6107cbf9517a48c682eb9fdc20d86338,ACABA,Production,5274,f
3492,0921e0c1442f435bbc6c523a9eb7dd22,Blue Moon Records,Bootleg Production,,f
247365,65bc069225564ae9b4281cccfbe017a2,Facemelt Records,Publisher,,f
185115,64a5578db4224284be3e3d61a81dc03b,26Digital,,,f
246850,250c4b6886454a509d552c6b324cb286,Columbia Avenue Music Inc,Publisher,,f
23604,ad0da8cfeac046f09a34a345f881c78b,AWB Productions,Original Production,222,f
58659,ea082aac3be84e6d828c1742e9593c51,Boa Recordings,Original Production,221,f
3854,c951cf96a5b949f3981ca3242d84f79b,Moodmusic,Original Production,81,f
106310,ce899b30e9c24a83b4bcb9a965297243,One Gold Ruble,Imprint,,f
158715,976c9a5ba0894813a292b344c0761a88,Rock Steady Records,,,f
36153,5d13f13b4a584ed19ecd20133c0477be,Tocayos Music,Publisher,,f
172528,0f5cb03a47b7499694121ddc4b5597cd,Vile Minds,,,f
45031,073cdba787c843e89efb30137dc43d86,Throwdown Records,,,f
158588,0d9206cba92b4b41ad5e89f9c8e32da2,Milestone Sounds,,107,f
248464,c525092dc4164b68aee2f6135325bb3e,EFTIEM,,138,f
230753,474fbbc059454cb589311fc3a63fa83e,Gymnastique Records,,,f
111053,a5b592fdfbd34758ad6f8ac757f54d2e,Prog Magazine,,221,f
10611,9afdafef9cf4487997a88965b00a2028,Upper Left Side Music,Original Production,38,f
165095,a617429c6192449da75c0a368a83bdaa,Radio Cosmos Records,,73,f
132378,6153828f9d9a49208acdba0dc7c97591,Louisiana Purchase Records,,5147,f
86246,b1de1d33ccac42b194634bc3f73c4eaa,Pacific Theatre,,,f
189738,3d737ad5fd464129bf7e5a7f1d585c31,Mono Canibal,,194,f
57096,8bc53613170e4aa484cc401bc662bcfe,Lil Fish Records,Original Production,100,f
5484,97409dba609e494dbbbc6294925b684a,Very Friendly,Production,221,f
174132,e6f11c69fa2c4d92b1717ea180048abb,Greased Up Records,,7712,f
172856,55efb778d8764b0ea9763d1c90393bb2,Culture Famine,,,f
160255,fff088e805134b108f3d7ecdbf45d058,Psychedelic Sounds International,,,f
65425,fda72052df0a491fac524cf2a1da3bf8,CSO Media,Original Production,222,f
104384,d2eb45e96d444c5498041ab94fdf3070,DBlock Records,,,f
221545,31a9a3c69ae44a0f995423d5b6ebc48c,367 Entertainment LLC,,,f
190109,108ad5c6f2ff41eb8b3ca7b3bfe38819,Bass‐Cologne,Original Production,7954,f
1437,e4dbb2a0d4e049e8a330e6d828ed12cb,Racket Records,Original Production,81,f
119813,8e07fc03b36d43149b03724bde9d24ab,East Memphis Music,Publisher,222,f
84725,55e315b09608406f9a94dcf18a601b01,VomiT Productions,Original Production,38,f
43867,57f9d5a10fbc4931a10673710dc2eea2,NarshardaaRecords,Distributor,81,f
222837,adfbd514678445148c245f26ee6bd62c,Esupendo,Original Production,,f
125492,4b8417cb704d4b0fbe58a6a7c129cb72,YAMAGENS DEVILELIET,Original Production,107,f
126089,7a3adb2b097748a1a2e7862542d6aec6,Kind Songs GmbH  CoKG,Publisher,,f
174613,04e6ee89ef2541dea5f3dcad06a8cec3,Robert Duprey Music,Publisher,7020,f
196270,c2ee452dc6f74627abca1d46af439473,Quite Defiant Records,,,f
168683,5e082ff760964e91a6a23869d51612dc,NMB Records,,,f
55849,bbd0150973504fabaa38ab22f74f5f2f,Purple Trap,Original Production,107,f
207232,54997747209c4bb289785f70feed0e2b,BFI Music Inc,Publisher,,f
192693,9c6a680f3c0b4b01b4af5200bda1e766,Ricochet Dream,Publisher,,f
103188,b76f2a2ece6644b29cae5c00ffdff7ea,Double River Record,,107,f
204696,bafdf21b3df64b9d8fa95b9f956df7d4,Chappell,,,f
214200,e32eafc3ee694d50840d142f1485eec1,Elk Music,,,f
14810,e7aadf80b0c24e31b2f0b256e48a6c69,Oxingale,,222,f
76407,309bb551a21c4a5597bf4591e4580f6d,Warner Olive Music LLC,Publisher,222,f
237419,8f13d00911a34cd6a1ba263ce4b79661,Illuminati Network,,,f
210462,3a35d44b245e44a2a127c56afa976757,just me,,,f
7218,4caf4cba79fb489e9fcbf5ac4eed2082,Sovereign Entertainment,,193,f
142072,93636f439290476c82d55ac22ecdeb27,Jungle Voodoo Recordings,,7703,f
15225,60f74e5709684067bcd3ea332c1ef6c9,Disneyland Records,Original Production,222,t
104358,ed09c5fd90f946cb94115b99dbbc91a2,Perso Records,,,f
141668,ef115b0810914c0e928e7d42c734e258,Offshore Music Philippines,Production,168,f
225407,c1f9f91529dd484bb9798384f4f52d07,Los Terrícolas Inc,Holding,,f
214497,ed468186f89c403eb0837e42b4d9013d,Lahti Organ Festival,,,f
210853,58ec2c81905b497d99c436d7f46f3057,AR MUSIC,,107,f
96989,38bfe5379ef9425e84b97dd6ced0f73f,Kalifornia Dreamin Entertainment,,222,f
219819,6cadc8d1c1a64d128eac88cf4443d7f4,Perfect Pitch Music Marketing,Distributor,,f
124854,5500e99953964d93bad783674087c53c,Kirshner CBS Music Publishing,Publisher,222,f
44868,2b62f2f6dee345d8ae09165a91d794e8,SXDistribution,Distributor,81,f
130313,48f46207e05644e8a14d34a4f1a84f7c,VINE MUSIC,Imprint,113,f
97234,03bb312a4eba47bc840ee9f412fed669,Columbia Pictures Industries Inc,,,f
104789,7a6c35ff42da40619d289db69955d38e,3YH Music,Publisher,,f
201221,e26975ca5f1d41a5910f3ee334611567,Half Pint Records,,,f
105407,aff05e493f9740488b6759b1e9538128,Wunderblock Records,,2429,f
223885,a5bb66988852448b8ad852ea758e0be0,TIME ENTERTAINMENT,Original Production,,f
205961,b1ea273c41bf41129f3474744f8cf713,Radio Killa,Production,,f
186377,88410ca213da4749ba72f270b2413e65,Session Sound Recording,Original Production,,f
32438,125e8c84225342b8849ec3fd1111a5fc,Jealous Edison,,222,f
46369,f347433ac57a4931a9b07a357a6441f1,주 이엔이미디어,Production,113,f
107160,4732342035864ceb8263ad56415da0da,WarnerChappell Music Holland BV,Publisher,150,f
158271,da11e7e6c0404a8498023ff2d8fd4439,Takeout Records,,,f
229660,00a455445d2d4531a27ba46b55396aed,Asia Icon Ltd,,3836,f
57983,e17e7e748cc94fd581f6be81efd721db,vocal26,,,f
49180,ff74fbea455145d685523939a74af199,Wonderful Sound,,,f
39676,684afec9645c468ea3da156dac931c03,The Intense Music,Imprint,,f
215036,0934d61569de4d49895b255a9dd1f89a,Ape Gang Ent,,,f
111969,1fa30a1c479447ff9b9705f99a94f5f8,Rojo y Negro,,172,f
123471,52a864a9c90e43b1b684e9e19a22505c,Compose Country Records,Production,,f
134381,ef7ff850510549f88b088651ce1eeabd,Buzz Cason Publications,Publisher,,f
221201,85875cef1dc741468e8547847641a950,KANECITY RECORDS,,,f
243400,79e494df428847abaf450c77237496af,Flinc Music,,,f
150667,2c7423870f13483ea82a648bbe337685,Supa Rouge Records,,,f
249987,666af382bd36480bb3ad159bd6e9a578,UK Bubblers,Original Production,221,f
213445,f2b7506fe78d4fe598a8948c5c192832,梵レコード,,107,f
144496,d5e11c2621b148d7afc33ccc9ce1b9f3,RecordsMan,Original Production,,f
16459,fc7e8a664f2e455e84ef8f0308c1deca,Fire Museum,,222,f
248299,96fef9f40bf6430d879481f2d4587394,Hostom,,,f
245197,6b6a93ac04cb4bb0af9148378fcc1aa0,mello tonin,Original Production,,f
169952,89ea343e06544356b1fb99a410ea9a89,El Phen,,3,f
208385,9cba2f2dd8df471bb2aeec274f8a8700,Futures Future,Production,653,f
106460,98840a8892844719bdf1d85f604d71b1,JAD Media Inc,,,f
248700,36f9a48914714ae9b722414a8c326f16,Lullabye Records,Publisher,194,f
225785,9cb1e80bb79c437aad2df8b8f2084eb7,EITB,Publisher,1826,f
251596,7a2b6e5b63bf4156a3d795eb7eaa6cd1,Ediciones Eudora SL,Publisher,,f
147285,2463ce7ea4e642269745cc18d8e13af9,Rockpalast,Imprint,,f
232287,acb0bcdae129464b9f40c553bebaaa11,Pamper Music Inc,Publisher,,f
17794,28fd5e2e331f4de2ae4ece81572903de,Aftershock Music,Publisher,,f
232327,d9c5ebfd5c4a4db8af03974f8985e59c,Sound 2020,,,f
25000,3250f58afa9245fdb7da140b02bc9cc9,Glacial Movements,Original Production,105,f
27346,6607b6b5f61a4bbc84d84ac7830bce1a,Syncro Music,,194,f
154402,17d9f5fbeedc469d80130e9860b11f01,Sonic Camera,Imprint,,f
74912,e3facb0e783d4c4a81a8f45becee9a34,Pretty Boy Floyd Records,,,f
136138,dd12bd8ebe6145d6bda84d357950a20a,Tell Records,,,f
215839,ccf227bf9f15451fbc3396b3f1a39f70,Lodi Records,Production,168,f
232500,143a4d95ae4f49879e5f1350ae7a81f2,jON Records Inc,,,f
80472,f7c2f685b5154097a75dce47142c8d5c,13Club,,,f
184253,b1bb8ff9413b44bdbb6d12fc53b13ee4,Thirty Something Records,Original Production,326,f
202895,0d4f507b98474ae18c2a34dbfa07ce50,Ace of Spades,,,f
243587,d1fbfb47560e4adea9bdce3fcbd41a24,Sun Sneeze Records,,,f
111922,ceaa6b6dca0040db87a3f91bf93d82bf,Niteling,,,f
210077,16d409dd2ff44c8ebfa3b4f2932c8ee7,Respected As Royalty Ent,,,f
114022,f0e252f0300d45ecb53bfa3896ff4e5b,Cappagh Hill Music,,,f
36813,02427dfa2a0e4012b10b291ab95bf0bd,Bullshit Recordz,Original Production,202,f
75903,fad4fee1a0cd46549cf6d30900207d56,Zurfluh,,,f
186460,fd11981df6fb47ec88e5cb55ba41a1d9,GKFAM,,,f
187948,e7605b7ef86848cabc2f5e92afbc2a7f,Eastern,Imprint,129,f
81054,d7a41893fe684dff942e5c90aeda56d3,Web Music,,,f
34837,e418e04e04c340b2be523136b552b284,Immerse Records,Original Production,221,f
16066,a21417dffb04498ea4e0b9aa938e6a04,ANLX,Original Production,73,f
1403,74baf82251fa4d90b758cff30ab73c6d,Sub Soldiers,Original Production,221,f
239722,95145082c5384e598a0f47dade8b85f1,Papel Maché Kids,Publisher,,f
202099,8ccb33159b334bd3a4f4a8b8f2e02c8f,Avenue Records,,,f
102531,6cfaa0615f454c49894a1be98226940b,Only One Records,,,t
117798,d4935345034d49c3836dca76a78c459c,Dont Mess With Industrial Records,,,f
57623,a33cc2c546b54ac7b5cf1d5f2ed0e5ba,Fullmoon Records,Original Production,,f
97804,4f4efee81969451db40f711c9cf2116f,SISTERMUSIC,,107,f
4603,c2f5fb350819487085aa5979565343bd,Siltbreeze,Original Production,222,f
195414,de6d4843228e4edea19b88d162e1b153,Sakura Music,Original Production,12084,f
215512,8efc79c0f31147d6b919d2b6012962aa,Eclectic Beats Music,,5062,f
103627,25b525b7044e4e66a9cfca8506ca7f09,Stoney Burke,,,f
184514,e38388e23d6e4291a11eb184689b3dc0,PRIME CAST,Original Production,107,f
183661,b332c4f242f94a52a5a8dd6da7aa4dfb,NiM RECORDS,Imprint,107,f
147626,0ed9da7bee0141ed82e2ceb46bfb5de2,Debs,,87,f
91210,7f81ec63ec6e420ebb33d29acd1062c2,Road Mark Productions,,,f
107471,6c54754025bc40189a30510fc165a623,Pretentious Records,Production,5239,f
235927,5cf4ea259cce488ba1c7cea485f4e02c,SUPERNORMAL,,,f
201567,74c8005a5cbe4b88a10d78c5bab207bf,Elisa Platteau Galerie,,21,f
109202,bd81b7b43cc949c5bdb03733ddae7a27,Winter Palace Records,,,f
205983,6afe8a358f03454ea962ac74a6172f48,Mountain Heritage Music Co,Publisher,,f
249586,e957302bc4134b0bb92ac63442f3c49c,Latino,,107,f
42534,ba19789dbd5842b9930137e749f58333,De Wolfe USA Series,Original Production,221,f
20525,d77ba31238ca40b8854b333e3eabb85b,Peng,Original Production,221,f
1654,6e464b4fba6e40838fdb9add9d7af5e8,Main Street Records,Original Production,81,f
106439,505b3c671fa4461bb6d54c3696cf19bf,BMG Talpa Music BV,Publisher,150,f
239250,c046daf333084f67a8c9133e536c86c6,Fresh Cow Pie,,,f
362,30df0008e66843c1a5b15abca9d5f0f4,Fargo Records,Original Production,73,f
168265,1bbb7a6d71ed4126b05c5a73bd680da9,RCM Recordings,,115062,f
18034,2841598c9e094c0b90722b8582ed8ae8,Déluge,Production,38,f
147184,9e1bbb69eb2f44abbc673e9aa0ff35ea,Sancity Publishing House,Publisher,96,f
63264,8f5a060ef40c48de80421ae810aaaacc,Amalgamated Balladry,,,f
107897,a83114694df74106a4dce5b3f21410d9,Bombastic Tunes,Publisher,222,f
82638,c52429160bcf4be898950e21145ff88f,アミューズソフトエンタテインメント,Holding,107,t
69625,7cb64e5e4b6b4394b59b6df07dde5f6d,SAIFAM Publishing Group,,,f
71227,865198d89d4646a0abf1950bf90a8e98,The Power House,,,f
224194,c99d54b45ce1491090468d523f9de78b,ANGELS GUN CLUB,,,f
251622,c5eeaac599ce4992af53f2acdbc2b80f,Abstract Trauma Recordings,Production,221,f
205710,cb7ae30870e74d47b8bc8db2c21fc046,Hazeldog,,222,f
56383,3bf89550d1654c3fbad7af32124ae03a,Bucket Factory,Original Production,222,f
208097,e57e47a40b3b4173a15c3ff4300de566,TNT ENT,,5196,f
159417,14d81ce69df6453aada82131767aab9e,Jazz Track Records,,,f
156232,403217df230444ed89bbf17b87bbd1a9,Skullz Entertainment,,,f
138826,08454c52f0004f458eab9e2fd8837b07,Broken Audio AL,,2,f
152775,abd3e9534e4d4a3db82a0fe916eae2c3,Skitnaste,,202,f
5954,9af5519fa0a2448c9fee079ccfa3f49f,Witch Records,Original Production,221,f
104635,1be3e97f5fa54842804c9545c6dbd0e2,IOSYS,Original Production,107,f
113920,4b53f35287cd46e2930310f932537c49,Honyock Records,Production,22910,f
235964,f3c45575f0dd4c6484a2f1899b937a2e,Excited About Music,,,f
67793,3a876d8a394847c9a1a2c61dd258af67,Skalona Records,,,f
172592,4212b1d3c1374742ac706042ed858c57,Apostolaat Voor Kerkelijk Leven,,105432,f
81358,bf36e44f4f324a76aa56bf351da07ddc,Moonquake Music,Publisher,81,f
18358,1eebe6f42cb24677871b6c7300dd74cc,The Red Flag Recording Co,Original Production,221,f
227719,e80a421003f44725a50e39936307357b,Kitty Records,,,f
