artist,name,sort_name,begin_date_year,begin_date_month,begin_date_day,end_date_year,end_date_month,end_date_day,ended,artist_type,gender,area,comment
id-440851,Dura  Blues Club,Dura  Blues Club,,,,,,,f,Group,,id-189,
id-695651,Sam Tsui,Tsui Sam,1989,5,2,,,,f,Person,Male,id-222,
id-2644,Smokey Robinson,Robinson Smokey,1940,2,19,,,,f,Person,Male,id-222,
rec-131633-dup-0,The Sinkers Unlimited,Singers Unlimited Tbe,1971,,,,,,f,Group,,id-222,
id-36220,Grant Hart,Hart Grant,1961,3,18,2017,9,13,t,Person,Male,id-222,
id-993398,青野武,Aono Takeshi,1936,6,19,2012,4,9,t,Person,Male,id-107,
id-125022,Anna Jantar,Jantar Anna,1950,6,10,1980,3,14,t,Person,Female,id-170,Polish singer
id-2207785,colis postal,colis postal,,,,,,,f,Group,,,
id-325469,Burnshee Thornside,Burnshee Thornside,,,,,,,f,,,,
id-152048,The Gaturs,Gaturs The,,,,,,,f,Group,,id-222,
id-959451,Force Fed Life,Force Fed Life,2010,,,,,,f,Group,,id-222,
rec-116489-dup-0,Les Forbans,Forbans Les,,,,,,,f,Group,,id-73,
id-106040,Halloween,Halloween,1984,,,,,,f,Group,,id-222,American heavy metal band
id-1132372,Juri Nakashima,Nakashima Juri,,,,,,,f,Person,Female,id-107,
id-106511,Magic Box,Magic Box,1976,2,3,,,,f,Person,Male,id-105,Tristano de Bonis Italian dance singer and composer
id-105739,Celso Fonseca,Fonseca Celso,1956,11,15,,,,f,Person,Male,id-30,
id-91659,白鳥英美子,Shiratori Emiko,1950,3,16,,,,f,Person,Female,id-107,
id-9125,Anthrax,Anthrax,1981,,,,,,f,Group,,id-222,US thrash metal band
id-919277,Money,Money,,,,,,,f,Person,Male,id-222,US rapper Malik Ferraud
id-837200,百蚊,Hyacca,2004,,,,,,f,Group,,id-7281,
rec-887968-dup-0,Black Bottle R9ot,Black Bottoe Riot,,,,,,,f,Group,,id-150,
id-61915,John Foxx,Foxx John,1947,9,26,,,,f,Person,Male,id-221,
id-634150,Susanne Mentzer,Mentzer Susanne,1957,1,21,,,,f,Person,Female,id-222,mezzo soprano
id-24635,Jane Monheit,Monheit Jane,1977,11,3,,,,f,Person,Female,id-222,
id-168029,3x Krazy,3x Krazy,1994,,,2000,,,t,Group,,id-222,
id-554686,Juho,Juho,,,,,,,f,Person,Male,id-194,Spanish MC
id-204,Danny Elfman,Elfman Danny,1953,5,29,,,,f,Person,Male,id-222,American singer and score composer
id-469590,Voyager,Voyager,,,,,,,f,Person,,id-221,UK ambient producer Tony Thorpe
id-65586,Arvingarna,Arvingarna,1989,,,,,,f,Group,,id-202,
id-1004839,Marc Mauillon,Mauillon Marc,1980,,,,,,f,Person,Male,id-73,French barytone singer
id-1907742,Free Flow Flava,Free Flow Flava,,,,,,,f,,,id-176,
id-495705,Massgrav,Massgrav,1996,,,,,,f,Group,,id-202,Hardcore band from Stockholm
rec-214673-dup-1,Deteztation,Detestatiori,1995,,,1998,,,t,Group,,rec-5147-dup-0,
id-135627,Enoch Light,Light Enoch,1907,8,18,1978,7,31,t,Person,Male,id-222,
rec-525532-dup-0,Большой симфонический оркестр имени П И Чайковского,Tchaikovsky Symfony Orchestra,1930,,,,,,f,Orchestra,,id-176,bsoru founted 1930 not Mikhailovs 1978 orch
id-255919,Kristin Chenoweth,Chenoweth Kristin,1968,7,24,,,,f,Person,Female,id-222,
id-1691339,Groovy Godzilla,Groovy Godzilla,,,,,,,f,Person,,id-7324,
id-63517,Timoria,Timoria,1985,,,2002,11,,t,Group,,id-105,
id-1785503,Jac The Disco,Jac The Disco,,,,,,,f,,,,
id-484485,Sue Henry,Henry Sue,1940,1,19,,,,f,Person,Female,id-222,
id-976047,Scott P Schreer,Schreer Scott P,1953,,,,,,f,Person,Male,id-222,
id-976046,Chris William Woods,Woods Chris William,,,,,,,f,Person,Male,,
id-259771,Ten 33,Ten 33,,,,,,,f,,,,
id-107335,Baby Woodrose,Baby Woodrose,2001,,,,,,f,Group,,id-57,Danish rock band
id-3643,Stan Kenton and His Orchestra,Kenton Stan and His Orchestra,,,,,,,f,Orchestra,,id-222,
id-634481,Mortuus Infradaemoni,Mortuus Infradaemoni,2005,,,,,,f,Group,,id-81,
id-3515,Emerson Lake  Palmer,Emerson Lake  Palmer,1970,,,2011,,,t,Group,,id-221,
id-735095,Patsy,Patsy,,,,,,,f,Person,,,From KXLU compilation
id-160784,Kobranocka,Kobranocka,1985,,,,,,f,Group,,id-170,
rec-725593-dup-1,Montag,Momtag,1999,11,5,,,,f,Group,,id-81,Band from Hamnurg Germany
id-53106,92 KQRS Morning Show,92 KQRS Morning Show,,,,,,,f,,,,
id-701452,Richard Hallebeek  Antti Kotikoski,Hallebeek Richard  Kotikoski Antti,,,,,,,f,Group,,,
id-399027,Jason Kahn,Kahn Jason,1960,5,3,,,,f,Person,Male,id-7704,experimental musician
id-711620,David Miou,Miou David,,,,,,,f,Person,,,
id-250744,Tears for the Dying,Tears for the Dying,2004,8,1,,,,f,Group,,id-31088,
id-276570,Anael,Anael,,,,,,,f,,,,New AgeWorld
rec-642657-dup-0,Lebenstwelt,Lebenselt,,,,,,,f,Group,,,Lebensxxx projecd
id-113441,孙燕姿,Sun Stefanie,1978,7,23,,,,f,Person,Female,id-188,
id-582111,Dear Reader,Dear Reader,,,,,,,f,Group,,id-193,
id-38607,Tim Janis,Janis Tim,,,,,,,f,Person,Male,id-222,
id-70364,Nits,Nits,1974,,,,,,f,Group,,id-150,
id-14223,Popol Vuh,Popol Vuh,1969,2,,2001,,,t,Group,,id-81,German
rec-172571-dup-0,Stormtraxx,Storntraxx,,,,,,,f,Person,,,
id-739716,Glöm Dä,Glöm Dä,,,,,,,f,Group,,id-202,
id-10440,Dwight Yoakam,Yoakam Dwight,1956,10,23,,,,f,Person,Male,id-222,
id-208029,Tad Williams,Williams Tad,1957,3,14,,,,f,Person,Male,id-222,
id-867565,Orrin Evans,Evans Orrin,1975,3,28,,,,f,Person,Male,id-222,
id-14557,Jadis,Jadis,,,,,,,f,Group,,id-221,British Progressive Rock Band
id-338710,Canoofle,Canoofle,,,,,,,f,,,,
id-12651,The Hollies,Hollies The,1963,,,,,,f,Group,,id-221,
id-126006,John Taverner,Taverner John,1490,,,1545,10,18,t,Person,Male,id-221,16th century composer
id-556358,Andrea Polli,Polli Andrea,1968,,,,,,f,Person,Female,id-222,
id-380280,Murat Yılmazyıldırım,Yılmazyıldırım Murat,1964,5,9,,,,f,Person,Male,id-214,
id-210535,JAM Project,JAM Project,2000,7,19,,,,f,Group,,id-107,
id-206463,Mike Candys,Candys Mike,1971,,,,,,f,Person,Male,id-203,
id-57397,Porn Kings,Porn Kings,,,,,,,f,Group,,id-221,
rec-9152-dup-1,Duane Edfy,Eddy Diane,1938,4,26,,,,f,Person,Male,id-222,
id-384102,Ana Belén,Belén Ana,1951,5,27,,,,f,Person,Female,id-194,
id-57000,Dave Swarbrick,Swarbrick Dave,1941,4,5,2016,6,3,t,Person,Male,id-221,
rec-887968-dup-1,Black Bottle Rioy,Black Bottoe Riot,,,,,,,f,Group,,id-150,
id-62359,Rilo Kiley,Rilo Kiley,1998,,,2011,,,t,Group,,id-222,
id-168370,ORIGINAL LOVE,ORIGINAL LOVE,1986,,,,,,f,Group,,id-107,
id-179257,Snailhouse,Snailhouse,1972,8,2,,,,f,Person,Male,id-38,
id-208110,Global Deejays,Global Deejays,2004,,,,,,f,Group,,id-14,
id-514116,Bernd Reheuser,Reheuser Bernd,1959,,,,,,f,Person,Male,id-81,German actor
id-12438,Franz Schubert,Schubert Franz,1797,1,31,1828,11,19,t,Person,Male,id-14,composer
id-1297621,FEWS,FEWS,2014,1,1,,,,f,Group,,id-1178,Active in UK
id-1169502,Lag,Lag,,,,,,,f,Person,Male,id-89455,Miloš Martinov techno
id-2396020,Casper Caan,Caan Casper,,,,,,,f,Person,,,NY artist
id-690703,葵司朗,Aoi Shirou,,,,,,,f,Person,,,
id-12435,William Byrd,Byrd William,1540,,,1623,7,4,t,Person,Male,id-221,English composer
id-334717,William Christie,Christie William,1944,12,19,,,,f,Person,Male,id-73,harpsichordist and conductor
id-809439,KNX Crew,KNX Crew,,,,,,,f,Group,,id-73,
id-40924,NICOTINE,NICOTINE,1993,4,,,,,f,Group,,id-107,Japanese punk band
id-68998,Converter,Converter,,,,,,,f,Person,Male,id-222,
id-480259,Allan Zavod,Zavod Allan,1945,10,16,2016,11,29,t,Person,Male,id-13,
id-302846,Cadillac Angels,Cadillac Angels,,,,,,,f,Group,,id-222,
id-502362,Magnus Lindberg,Lindberg Magnus,1952,5,21,2019,2,26,t,Person,Male,id-202,Swedish guitartist for Landslaget
id-460836,Tension,Tension,2001,,,,,,f,Group,,id-205,Taiwanese RB group
id-159154,Hawk Nelson,Hawk Nelson,2003,,,,,,f,Group,,id-38,
id-49169,Bettye LaVette,LaVette Bettye,1946,1,29,,,,f,Person,Female,id-222,
id-363455,Veil of Ashes,Veil of Ashes,,,,,,,f,Group,,id-7288,
id-1196080,Lucas Pope,Pope Lucas,,,,,,,f,Person,Male,id-222,
id-554522,Yeedle,Yeedle,,,,,,,f,Person,Male,,Yeedle Werdyger
id-247481,Spangle call Lilli line,Spangle call Lilli line,1998,12,,,,,f,Group,,id-107,
id-147693,Ernest Gold,Gold Ernest,1921,7,13,1999,3,17,t,Person,Male,id-222,
id-46624,Galleon,Galleon,1985,,,,,,f,Group,,id-202,neoprogressive rock band from Sweden
id-512508,Lieven Tavernier,Tavernier Lieven,1947,7,11,,,,f,Person,Male,id-21,Belgian singer  songwriter
id-5941,Madball,Madball,1988,,,,,,f,Group,,id-222,
id-23395,Игорь Фёдорович Стравинский,Stravinsky Igor Fyodorovitch,1882,6,17,1971,4,6,t,Person,Male,id-176,Russian composer Igor Stravinsky
id-89817,Blues Mobile Band,Blues Mobile Band,,,,,,,f,,,,
id-867832,Todd Sorensen,Sorensen Todd,,,,,,,f,Person,Male,id-222,
id-66441,Kim Stockwood,Stockwood Kim,1965,11,11,,,,f,Person,Female,id-38,
id-1590,Charlie Parker,Parker Charlie,1920,8,29,1955,3,12,t,Person,Male,id-222,aka Bird jazz alto saxophonist
rec-12679-dup-0,Breacl,Breacl,1968,,,1977,,,t,Group,,id-222,American soft rlck band
id-132698,Violeta Parra,Parra Violeta,1917,10,4,1967,2,5,t,Person,Female,id-43,
rec-612300-dup-1,Carm8ne,Caahmine,1992,,,,,,f,Group,,id-73,French Iridie band
id-32116,Sun Ra,Sun Ra,1914,5,22,1993,5,30,t,Person,Male,id-222,
id-250604,Alma Melodiosa,Alma Melodiosa,,,,,,,f,,,,
id-491315,Majai,Majai,,,,,,,f,Group,,,
rec-6595-dup-0,Bo Diddlet,Dicldley Bo,1928,12,30,2008,6,2,t,Person,Male,id-222,American singer guitarist songwr:ter and music producer
id-360482,神前暁,Kōsaki Satoru,1974,9,16,,,,f,Person,Male,id-107,
id-541417,Larry Rhodes,Rhodes Larry,,,,,,,f,Person,,,
id-660223,Billy Lincoln,Lincoln Billy,,,,,,,f,Person,,,production music
id-84818,Oboroh,Oboroh,,,,,,,f,Group,,id-56,
id-971143,Priya Subramani,Subramani Priya,,,,,,,f,Person,Female,,
id-34886,Paul Overstreet,Overstreet Paul,1955,3,17,,,,f,Person,Male,id-222,
id-971140,Emcee Jesz,Jesz Emcee,,,,,,,f,Person,Male,id-2759,
id-41239,Keith Mansfield,Mansfield Keith,1941,,,,,,f,Person,Male,id-221,
id-971144,Solar Sai,Solar Sai,,,,,,,f,Person,,,Tamil singer
rec-250079-dup-1,Cojvoj,Convol,,,,,,,f,Group,,,
id-137894,Swiz,Swiz,1987,,,1990,,,t,Group,,id-222,
id-226338,DEPAPEPE,DEPAPEPE,2002,,,,,,f,Group,,id-107,
id-552458,Noisear,Noisear,1996,,,,,,f,Group,,id-222,United States grindcore
id-67631,Passenger,Passenger,1996,,,,,,f,Group,,id-202,Swedish metalband sideproject of In Flames singer
id-126224,Boris Mourashkin,Boris Mourashkin,,,,,,,f,,,,
id-67633,Elvis Costello  The Attractions,Costello Elvis  The Attractions,1977,,,1996,,,t,Group,,id-221,
id-137578,The Supremes,Supremes The,1961,1,15,1977,6,12,t,Group,,id-222,60s70s Motown singing group
id-164101,Jil Caplan,Caplan Jil,1965,10,,,,,f,Person,Female,id-73,
id-171495,Nebular Moon,Nebular Moon,,,,,,,f,,,,
id-518539,Blasé DeBris,Blasé DeBris,2002,,,,,,f,Group,,id-222,
id-300971,Ray Fisher,Fisher Ray,1940,11,26,,,,f,Person,Female,id-221,
id-48413,Joop Visser,Visser Joop,,,,,,,f,Person,Male,id-150,
id-39801,Mayhem,Mayhem,1983,,,,,,f,Group,,id-160,Norwegian black metal band
id-459435,Mac Kregor,Mac Kregor,1979,,,,,,f,Person,Male,id-73,
id-638812,Welsh National Orchestra,Welsh National Orchestra,,,,,,,f,Group,,,
id-271261,Dietrich Fischer‐Dieskau,Fischer‐Dieskau Dietrich,1925,5,28,2012,5,18,t,Person,Male,id-81,baritone
id-129327,Distemper,Distemper,1989,9,4,,,,f,Group,,id-176,
id-407299,Tool Tribute Band,Tool Tribute Band,,,,,,,f,Group,,,
id-341915,Otto Sander,Sander Otto,1941,6,30,2013,9,12,t,Person,Male,id-81,
id-817353,The Open University,Open University The,,,,,,,f,Other,,id-221,
id-48418,Billy Eckstine,Eckstine Billy,1914,7,8,1993,3,8,t,Person,Male,id-222,
id-644521,Dave Specter  The Bluebirds,Specter Dave  Bluebirds The,,,,,,,f,Group,,,
id-2346,Meat Beat Manifesto,Meat Beat Manifesto,1987,,,,,,f,Group,,id-221,
id-848544,Cattive Abitudini,Cattive Abitudini,,,,,,,f,Group,,id-105,
id-33040,Mose Allison,Allison Mose,1927,11,11,2016,11,15,t,Person,Male,id-222,
id-559017,La puerta de los sueños,puerta de los sueños La,2001,,,,,,f,Group,,id-194,also La porta dels somnis
id-730562,The Eggnogs,Eggnogs The,,,,2002,,,t,Group,,,
id-82891,Norther,Norther,1996,,,2012,,,t,Group,,id-72,
id-24288,Bernard Herrmann,Herrmann Bernard,1911,6,29,1975,12,24,t,Person,Male,id-222,composer
id-336433,Nel·lo y la Banda del Zoco,Nel·lo y la Banda del Zoco,,,,,,,f,Group,,,
id-82896,James Luceno,Luceno James,1947,,,,,,f,Person,Male,id-222,
id-949885,Inepsy,Inepsy,2004,,,,,,f,Group,,id-73,French black metal
id-36817,Domenico Scarlatti,Scarlatti Domenico,1685,10,26,1757,7,23,t,Person,Male,id-105,composer
id-36815,Tracey Thorn,Thorn Tracey,1962,9,26,,,,f,Person,Female,id-221,
id-150547,Heather Parisi,Parisi Heather,1960,1,27,,,,f,Person,Female,id-222,
id-189182,Sunset Strings,Sunset Strings,,,,,,,f,Orchestra,,,
id-505414,Hästpojken,Hästpojken,2007,,,,,,f,Group,,,
id-572130,Brandon Miles,Miles Brandon,,,,,,,f,Person,Male,,
id-318712,Jesse Somfay,Somfay Jesse,1986,4,4,,,,f,Person,Male,,Canadian musician  producer
id-1067267,Roger Turner,Turner Roger,1946,,,,,,f,Person,Male,id-221,UK jazz drummer
id-117574,Μάνος Χατζιδάκις,Hadjidakis Manos,1925,10,23,1994,6,15,t,Person,Male,id-84,Greek composer
id-359161,Jay Nash,Nash Jay,,,,,,,f,Person,Male,id-222,
id-294012,Eric Burdon  The Animals,Burdon Eric  The Animals,1966,10,,1969,,,t,Group,,id-221,
id-318023,Renée Martel,Martel Renée,1947,6,26,2021,12,18,t,Person,Female,id-322,
id-709823,Cummings String Trio,Cummings String Trio,1975,,,,,,f,Group,,,
id-2395709,zoe bat,zoe bat,,,,,,,f,Person,,id-81,
id-1710768,Ÿuma,Ÿuma,2015,12,20,,,,f,Group,,id-213,Sabrine Jenhani Ramy Zoghlemi tunisian duet
id-173656,Panzer AG,Panzer AG,2004,,,,,,f,Group,,id-160,
id-288335,John Holloway,Holloway John,1948,7,19,,,,f,Person,Male,id-221,violinistconductor
id-1273295,SansFin,SansFin,,,,,,,f,,,id-81,
id-527350,DeFalla,DeFalla,1984,,,,,,f,Group,,id-30,Brazilian rock band
id-637843,Harry Bluestone,Bluestone Harry,1907,9,30,1992,12,22,t,Person,Male,id-221,
id-571692,Choir of the Kings Consort,Choir of the Kings Consort,1980,,,,,,f,Choir,,id-221,
id-1066498,Rashad,Rashad,,,,,,,f,Person,Male,id-222,US rapper Rashad Leonce
id-797955,Dillon,Dillon,1988,4,29,,,,f,Person,Female,id-81,Dominique Dillon
id-48891,Gerald Trimble,Trimble Gerald,,,,,,,f,Person,,,
id-298868,Christopher Paolini,Paolini Christopher,1983,11,17,,,,f,Person,Male,id-222,
id-566490,John Ernest Galliard,Galliard John Ernest,1687,,,1749,2,18,t,Person,Male,id-81,
id-479739,William T Stromberg,Stromberg William T,1964,5,23,,,,f,Person,Male,id-222,
id-694063,Pinka,Pinka,1993,,,,,,f,Group,,,
id-125932,Amp,Amp,,,,,,,f,Group,,,Richard Walker  Karine Charff Drone Rock
id-125931,Frontier,Frontier,,,,,,,f,Group,,id-222,post rock trio from Chicago
id-90312,Dwight Twilley,Twilley Dwight,1951,6,6,,,,f,Person,Male,id-222,
id-20877,Edvard Grieg,Grieg Edvard,1843,6,15,1907,9,4,t,Person,Male,id-160,composer
id-359586,The Victors,Victors The,,,,,,,f,,,,
id-36961,Judy Collins,Collins Judy,1939,5,1,,,,f,Person,Female,id-222,
id-627408,スフィア,sphere,2009,,,,,,f,Group,,id-107,Plnet sphere
id-511082,Chaos Royale,Chaos Royale,,,,,,,f,Group,,,
id-5033,Jeff Beck,Beck Jeff,1944,6,24,,,,f,Person,Male,id-221,
id-191524,SNMNMNM,SNMNMNM,,,,,,,f,Group,,id-222,
id-93651,Bëlga,Bëlga,1998,,,,,,f,Group,,id-97,
id-191522,Nattefrost,Nattefrost,2003,,,,,,f,Person,Male,id-160,
id-353041,Hans Swarowsky,Swarowsky Hans,1899,9,16,1975,9,10,t,Person,Male,id-14,conductor
id-373742,XRay Dog,XRay Dog,,,,,,,f,Other,,,production music library XRCD
id-359569,The First,First The,1964,,,,,,f,Group,,id-72,Finnish band
rec-526788-dup-0,Marcko Munih,Munih Maahko,1936,1,9,,,,f,Person,Male,id-190,conductpr
id-186079,Fredl Fesl,Fesl Fredl,1947,7,7,,,,f,Person,Male,id-81,
id-47697,Unitas,Unitas,,,,,,,f,Group,,id-222,
id-116489,Les Forbans,Forbans Les,,,,,,,f,Group,,id-73,
id-682511,Robert Etoll,Etoll Robert,,,,,,,f,Person,Male,id-222,
id-207751,Paddy Kingsland,Kingsland Paddy,1947,1,30,,,,f,Person,Male,id-221,composer of electronic music
id-1695,Killing Joke,Killing Joke,1979,,,,,,f,Group,,id-221,
id-30247,Malcolm Arnold,Arnold Malcolm,1921,10,21,2006,9,23,t,Person,Male,id-221,composer
id-226974,MISIA,MISIA,1978,7,7,,,,f,Person,Female,id-107,Japanese singer
id-643572,Beach Fossils,Beach Fossils,2009,,,,,,f,Group,,id-222,
id-536374,Rumatera,Rumatera,2007,,,,,,f,Group,,id-105,
id-177160,John Rocca,Rocca John,1960,9,23,,,,f,Person,Male,id-221,
id-1699,Steppenwolf,Steppenwolf,1961,,,,,,f,Group,,id-222,
id-703963,Brian Baker,Baker Brian,,,,,,,f,Person,,,production music composer
id-44318,TI,TI,1980,9,25,,,,f,Person,Male,id-222,Atlanta US rapper  producer Clifford Harris
id-566491,Manikin,Manikin,,,,,,,f,Group,,id-222,
id-1515694,Electric Division,Electric Division,,,,,,,f,,,,
id-841100,J Wheeler,Wheeler J,,,,,,,f,Person,,,
id-61108,MPB4,MPB4,1965,,,,,,f,Group,,id-30,
id-891946,橋本彦士,Hashimoto Hikoshi,,,,,,,f,Person,Male,id-107,
id-165691,The Fauves,Fauves The,1988,,,,,,f,Group,,id-13,Australian rock band
id-358966,Leopold Stokowski,Stokowski Leopold,1882,4,18,1977,9,13,t,Person,Male,id-221,conductor
id-16332,John Mayall,Mayall John,1933,11,29,,,,f,Person,Male,id-221,
rec-238392-dup-0,Richard Bonyngs,Bonynge R:chard,1930,9,29,,,,f,Person,Male,id-13,conductpr and pianist
id-148632,Pierre Rapsat,Rapsat Pierre,1948,5,28,2002,4,20,t,Person,Male,id-21,
id-652821,Heads We Dance,Heads We Dance,2008,,,,,,f,Group,,,
id-194645,Juha Tapio,Tapio Juha,1974,2,5,,,,f,Person,Male,id-72,
id-51158,Desford Colliery Band,Desford Colliery Band,1898,,,,,,f,Group,,id-99854,British brass band
id-190329,Die Allergie,Allergie Die,1993,,,,,,f,Group,,id-81,
id-61854,Denean,Denean,,,,,,,f,Person,Female,,
id-737349,The Academy Allstars,Academy Allstars The,,,,,,,f,,,,
id-345577,Eugen Jochum,Jochum Eugen,1902,11,1,1987,3,26,t,Person,Male,id-81,conductor
id-1458896,YURiKA,YURiKA,1995,10,29,,,,f,Person,Female,id-107,singer with TOHO animation RECORDS
id-5368,Ron Escheté,Eschete Ron,1951,8,19,,,,f,Person,Male,id-222,
id-462569,Mecanic Groove,Mecanic Groove,,,,,,,f,,,,
id-1030829,GRICE,GRICE,,,,,,,f,Person,Male,id-221,
id-238387,INORAN,INORAN,1970,9,29,,,,f,Person,Male,id-107,
id-222936,Jorma Kääriäinen,Kääriäinen Jorma,1961,4,29,,,,f,Person,Male,id-72,
id-8667,Solomon Burke,Burke Solomon,1940,3,21,2010,10,10,t,Person,Male,id-222,
id-501909,revideolized,revideolized,,,,,,,f,Group,,,
id-122939,Tube Jerk,Tube Jerk,,,,,,,f,Person,Male,id-221,
rec-917657-dup-1,Cameron Deflin,Devlin Caiiieron,,,,,,,f,Person,Male,rec-221-dup-0,
rec-917657-dup-0,Cameron Deflin,Devlin Czmeron,,,,,,,f,Person,Male,rec-221-dup-0,
id-222939,Pate Mustajärvi,Mustajärvi Pate,1956,7,12,,,,f,Person,Male,id-72,
id-258989,Junip,Junip,1999,,,,,,f,Group,,id-202,
id-69581,The Infesticons,Infesticons The,,,,,,,f,Group,,,
rec-456337-dup-0,DJ Pakan,Pakan DJ,,,,,,,f,,,,
id-379483,Adam West,Adam West,1992,,,2008,,,t,Group,,id-222,US rock band
id-2650,Wham,Wham,1981,,,1986,,,t,Group,,id-221,
id-243831,Battle Circus,Battle Circus,2004,,,2011,,,t,Group,,id-153,
id-457907,Szidi Tobias,Tobias Szidi,1967,5,28,,,,f,Person,Female,id-189,
id-335941,Martin Phipps,Phipps Martin,1968,8,1,,,,f,Person,Male,,
id-258986,Air Formation,Air Formation,1998,,,,,,f,Group,,id-221,
id-348910,Avalon,Avalon,1992,,,,,,t,Group,,id-81,German progressive metal band
id-277791,Māris Šverns,Šverns Māris,,,,,,,f,Person,Male,id-117,
id-574766,Negronis Trio,Trio Negronis,2003,,,,,,f,Group,,,
id-70682,Ratcat,Ratcat,1986,,,,,,f,Group,,id-13,
id-464740,Clubworxx,Clubworxx,,,,,,,f,,,,
id-121009,Babu,Babu,1974,9,17,,,,f,Person,Male,id-222,FilipinoAmerican DJ and producer
id-661214,Bernd Roger,Roger Bernd,,,,,,,f,Person,,,
id-47031,Michelle,Michelle,1972,2,15,,,,f,Person,Female,id-81,German schlager singer Tanja Hewer
id-1448809,Old North Festival Chorus,Old North Festival Chorus,,,,,,,f,Choir,,id-82557,
id-95664,Onslaught,Onslaught,1983,,,,,,f,Group,,id-221,UK punkthrashspeed metal band
rec-518958-dup-0,Black Flight,Black Flight,,,,,,,f,Group,,,
id-413402,Jason Lescalleet,Lescalleet Jason,1968,,,,,,f,Person,Male,id-222,American experimental musician
id-51840,Armin van Buuren,Buuren van Armin,1976,12,25,,,,f,Person,Male,id-150,
id-272336,Nagen  Saugen,Nagen  Saugen,,,,,,,f,Group,,,
id-711502,Simon Wadmore,Wadmore Simon,,,,,,,f,Person,Male,id-221,
id-3690,Christopher Young,Young Christopher,1958,4,28,,,,f,Person,Male,id-222,American score composer
id-623416,The Kid Stuff Repertory Company,Kid Stuff Repertory Company The,,,,,,,f,Group,,,
id-301865,Milieu,Milieu,1983,,,,,,f,Person,Male,id-222,
id-332528,The Radio Band,Radio Band The,,,,,,,f,,,,
id-367119,Cool Cavemen,Cool Cavemen,2004,11,1,2014,11,7,t,Group,,id-73,
rec-33778-dup-0,Klezner Conservatory Band,Kle2mer Conservatory Band,1980,,,,,,f,Group,,rec-5075-dup-0,
id-1634335,Maureen OBrien,OBrien Maureen,1943,6,29,,,,f,Person,Female,id-221,actress  author
id-12783,Four Tops,Four Tops,1956,,,,,,f,Group,,id-222,Motown
id-915382,Racy Grace,Racy Grace,,,,,,,f,Group,,id-222,
id-135422,RIP SLYME,RIP SLYME,1994,,,,,,f,Group,,id-107,Japanese hiphop group
id-152615,HateSphere,HateSphere,2000,,,,,,f,Group,,id-57,Dannish DeathThrashGroove Metal band
id-386271,Zacier,Zacier,1984,,,,,,f,Group,,id-170,
id-548450,Rocketsmiths,Rocketsmiths,,,,,,,t,Group,,id-5244,
id-391022,Samuel Ramey,Ramey Samuel,1942,3,28,,,,f,Person,Male,id-222,bassbaritone
id-284133,Azwan,Badruzaman Azwan,,,,,,,f,Person,,,
id-464101,JeanPaul Bataille,Bataille JeanPaul,,,,,,,f,Person,,,
id-183568,The OSU Mens Glee Club,OSU Mens Glee Club The,,,,,,,f,,,,
id-597175,One Hundred Steps,Steps One Hundred,,,,,,,f,Group,,,
id-573525,Elisabetha,Elisabetha,,,,2008,6,,t,Group,,id-81,German black metalneoclassical ambient band
id-501470,Byron Stripling,Stripling Byron,1961,8,20,,,,f,Person,Male,id-222,
rec-186279-dup-0,Lenn'le Dale,Dale Lenie,,,,,,,f,,,,
id-8318,Gnomes of Zurich,Gnomes of Zurich,,,,1967,,,t,Group,,id-221,
id-17,Bob Dylan,Dylan Bob,1941,5,24,,,,f,Person,Male,id-222,
id-278820,Binärpilot,Binärpilot,1982,,,,,,f,Person,Male,id-160,
id-60728,Le Orme,Orme Le,1966,,,,,,f,Group,,id-105,
id-360819,Origin,Origin,,,,,,,f,Group,,id-221,UK trance duo Anthony Mein  Dave Wood
id-115618,HORSE the band,HORSE the band,1998,,,,,,f,Group,,id-222,US metalcore band
id-661361,Mark Emney,Emney Mark,1955,,,,,,f,Person,Male,id-221,
id-121642,Resonance,Resonance,,,,,,,f,Person,,id-153,New Zealand didjeridu artist
id-92267,Rolfe Kent,Kent Rolfe,1963,4,18,,,,f,Person,Male,id-221,British score composer
id-915364,Jetty Rae,Jetty Rae,1987,1,13,,,,f,Person,Female,id-222,
rec-1280717-dup-0,Truty and the Romance,Trudy ancl the Romance,2014,1,1,,,,f,Group,,id-3924,Liver0ool based trio
id-23032,5440,5440,1981,,,,,,f,Group,,id-38,
id-985678,Tina Quallo,Quallo Tina,,,,,,,f,Person,Female,id-222,
id-749949,Deborah DiFonzo,DiFonzo Deborah,,,,,,,f,Person,,,
id-380054,Dick Bruna,Bruna Dick,1927,8,23,2017,2,16,t,Person,Male,id-150,
id-326720,Symfonický orchestr hlavního města Prahy FOK,Symfonický orchestr hlavního města Prahy FOK,1934,,,,,,f,Orchestra,,id-56,
id-7999,The Olivia Tremor Control,Olivia Tremor Control The,1992,,,,,,f,Group,,id-222,
id-122594,Tõnis Mägi,Mägi Tõnis,1948,11,18,,,,f,Person,Male,id-67,
id-50527,Barbara Hendricks,Hendricks Barbara,1948,11,20,,,,f,Person,Female,id-222,soprano
rec-38905-dup-0,渡辺貞夫,Watanape Sadao,1933,2,1,,,,f,Person,Male,id-107,
rec-38905-dup-1,渡辺貞夫,Watanabe Sada9,1933,2,1,,,,f,Person,Male,id-107,
id-666844,Terry DevineKing,DevineKing Terry,,,,,,,f,Person,Male,id-221,
